sale_id,sale_date,store,region,product,category,supplier,quantity,unit_price,unit_cost,revenue,gross_margin,member_id,is_member
7383,2025-10-29,Seattle Flagship,Puget Sound,Headlamp 400,Camping,Sanko Technical,1,44.00,16.00,44.00,28.00,1059,Y
7384,2025-10-29,Seattle Flagship,Puget Sound,Summit Shell Jacket,Apparel,Cascade Textiles,1,299.00,121.00,299.00,178.00,1054,Y
7385,2025-10-29,Spokane,Inland,Trail Runner GTX,Footwear,Fraser Valley Rubber,1,149.00,61.00,149.00,88.00,1020,Y
7386,2025-10-29,Bellevue,Puget Sound,Down Sweater,Apparel,Olympic Down Works,3,185.00,74.00,555.00,333.00,1051,Y
7387,2025-10-29,Spokane,Inland,Inflatable Kayak,Water,Fraser Valley Rubber,1,699.00,289.00,699.00,410.00,1019,Y
7388,2025-10-29,Portland Pearl,Willamette,Ridgeline 2P Tent,Camping,Cascade Textiles,1,349.00,142.00,349.00,207.00,1007,Y
7389,2025-10-29,Seattle Flagship,Puget Sound,Ridgeline 2P Tent,Camping,Cascade Textiles,1,349.00,142.00,349.00,207.00,1038,Y
7390,2025-10-29,Bellevue,Puget Sound,Cascade Camp Stove,Camping,Kitsap Forge,2,84.00,34.00,168.00,100.00,1059,Y
7391,2025-10-29,Eugene,Willamette,Backcountry Boot,Footwear,Fraser Valley Rubber,1,219.00,88.00,219.00,131.00,1031,Y
7392,2025-10-29,Tacoma,Puget Sound,Backcountry Boot,Footwear,Fraser Valley Rubber,1,219.00,88.00,219.00,131.00,1012,Y
7393,2025-10-29,Tacoma,Puget Sound,Stormbreak Rain Jacket,Apparel,Cascade Textiles,2,169.00,68.00,338.00,202.00,1059,Y
7394,2025-10-30,Portland Pearl,Willamette,Trail Runner GTX,Footwear,Fraser Valley Rubber,2,149.00,61.00,298.00,176.00,,N
7395,2025-10-30,Bellevue,Puget Sound,Cascade Camp Stove,Camping,Kitsap Forge,3,84.00,34.00,252.00,150.00,1051,Y
7396,2025-10-30,Spokane,Inland,Dynamic Rope 60m,Climbing,Nordvik Outdoor,1,239.00,98.00,239.00,141.00,1014,Y
7397,2025-10-30,Portland Pearl,Willamette,Alpine 45L Pack,Camping,Olympic Down Works,1,189.00,78.00,189.00,111.00,1014,Y
7398,2025-10-30,Bellevue,Puget Sound,Trailhead Sleeping Pad,Camping,Sanko Technical,1,99.00,41.00,99.00,58.00,1037,Y
7399,2025-10-30,Tacoma,Puget Sound,PFD Vest,Water,Kitsap Forge,2,95.00,38.00,190.00,114.00,1057,Y
7400,2025-10-30,Portland Pearl,Willamette,Trail Convertible Pant,Apparel,Cascade Textiles,1,89.00,36.00,89.00,53.00,,N
7401,2025-10-30,Seattle Flagship,Puget Sound,Sun Hoody,Apparel,Cascade Textiles,1,62.00,24.00,62.00,38.00,1012,Y
7402,2025-10-30,Portland Pearl,Willamette,Dry Bag 30L,Water,Fraser Valley Rubber,1,42.00,17.00,42.00,25.00,1028,Y
7403,2025-10-30,Bellevue,Puget Sound,Insulated Camp Bootie,Footwear,Andes Alpaca Co-op,1,59.00,22.00,59.00,37.00,,N
7404,2025-10-30,Bellevue,Puget Sound,Ridgeline 2P Tent,Camping,Cascade Textiles,1,349.00,142.00,349.00,207.00,1050,Y
7405,2025-10-30,Boise,Inland,Paddle Carbon,Water,Sanko Technical,1,279.00,112.00,279.00,167.00,1044,Y
7406,2025-10-30,Spokane,Inland,Merino Hiking Socks,Apparel,Andes Alpaca Co-op,1,24.00,8.50,24.00,15.50,1028,Y
7407,2025-10-31,Tacoma,Puget Sound,Nimbus 0F Sleeping Bag,Camping,Olympic Down Works,1,339.00,138.00,339.00,201.00,1054,Y
7408,2025-10-31,Bellevue,Puget Sound,Snowshoe Kit,Snow,Kitsap Forge,3,179.00,76.00,537.00,309.00,1054,Y
7409,2025-10-31,Bellingham,North Cascades,Vertex Climbing Harness,Climbing,Kitsap Forge,1,105.00,43.00,105.00,62.00,,N
7410,2025-10-31,Portland Pearl,Willamette,Snowshoe Kit,Snow,Kitsap Forge,1,179.00,76.00,179.00,103.00,1035,Y
7411,2025-10-31,Spokane,Inland,Snowshoe Kit,Snow,Kitsap Forge,3,152.15,76.00,456.45,228.45,1011,Y
7412,2025-10-31,Bellevue,Puget Sound,Dry Bag 30L,Water,Fraser Valley Rubber,3,42.00,17.00,126.00,75.00,1010,Y
7413,2025-10-31,Tacoma,Puget Sound,Ridgeline 3P Tent,Camping,Cascade Textiles,1,356.15,168.00,356.15,188.15,1044,Y
7414,2025-10-31,Bellevue,Puget Sound,Titanium Cook Set,Camping,Sanko Technical,1,115.00,47.00,115.00,68.00,1015,Y
7415,2025-10-31,Bellingham,North Cascades,Chalk Bag,Climbing,Kitsap Forge,2,26.00,9.00,52.00,34.00,,N
7416,2025-10-31,Boise,Inland,Touring Ski Package,Snow,Nordvik Outdoor,1,949.00,412.00,949.00,537.00,1012,Y
7417,2025-11-01,Boise,Inland,Down Sweater,Apparel,Olympic Down Works,1,185.00,74.00,185.00,111.00,1035,Y
7418,2025-11-01,Portland Pearl,Willamette,Paddle Carbon,Water,Sanko Technical,1,279.00,112.00,279.00,167.00,1023,Y
7419,2025-11-01,Bellingham,North Cascades,Down Sweater,Apparel,Olympic Down Works,1,185.00,74.00,185.00,111.00,1047,Y
7420,2025-11-01,Seattle Flagship,Puget Sound,Headlamp 400,Camping,Sanko Technical,1,44.00,16.00,44.00,28.00,1025,Y
7421,2025-11-01,Seattle Flagship,Puget Sound,Merino Hiking Socks,Apparel,Andes Alpaca Co-op,1,24.00,8.50,24.00,15.50,1017,Y
7422,2025-11-01,Seattle Flagship,Puget Sound,Cascade Camp Stove,Camping,Kitsap Forge,1,84.00,34.00,84.00,50.00,1038,Y
7423,2025-11-01,Seattle Flagship,Puget Sound,Backcountry Boot,Footwear,Fraser Valley Rubber,1,186.15,88.00,186.15,98.15,1035,Y
7424,2025-11-01,Spokane,Inland,Cascade Camp Stove,Camping,Kitsap Forge,1,84.00,34.00,84.00,50.00,,N
7425,2025-11-01,Eugene,Willamette,Approach Shoe,Footwear,Fraser Valley Rubber,1,129.00,52.00,129.00,77.00,1058,Y
7426,2025-11-01,Bellevue,Puget Sound,Trail Convertible Pant,Apparel,Cascade Textiles,3,89.00,36.00,267.00,159.00,1045,Y
7427,2025-11-01,Portland Pearl,Willamette,Titanium Cook Set,Camping,Sanko Technical,1,115.00,47.00,115.00,68.00,1047,Y
7428,2025-11-02,Bellevue,Puget Sound,PFD Vest,Water,Kitsap Forge,2,95.00,38.00,190.00,114.00,1011,Y
7429,2025-11-02,Tacoma,Puget Sound,Dry Bag 30L,Water,Fraser Valley Rubber,3,35.70,17.00,107.10,56.10,1047,Y
7430,2025-11-02,Seattle Flagship,Puget Sound,Headlamp 400,Camping,Sanko Technical,3,44.00,16.00,132.00,84.00,1007,Y
7431,2025-11-02,Seattle Flagship,Puget Sound,Touring Ski Package,Snow,Nordvik Outdoor,1,806.65,412.00,806.65,394.65,1023,Y
7432,2025-11-02,Tacoma,Puget Sound,Insulated Camp Bootie,Footwear,Andes Alpaca Co-op,2,59.00,22.00,118.00,74.00,1056,Y
7433,2025-11-02,Tacoma,Puget Sound,Approach Shoe,Footwear,Fraser Valley Rubber,1,109.65,52.00,109.65,57.65,1049,Y
7434,2025-11-03,Seattle Flagship,Puget Sound,Ski Skins,Snow,Nordvik Outdoor,2,199.00,84.00,398.00,230.00,1057,Y
7435,2025-11-03,Spokane,Inland,Merino Hiking Socks,Apparel,Andes Alpaca Co-op,1,24.00,8.50,24.00,15.50,1049,Y
7436,2025-11-03,Tacoma,Puget Sound,Avalanche Beacon,Snow,Nordvik Outdoor,1,399.00,178.00,399.00,221.00,1053,Y
7437,2025-11-03,Tacoma,Puget Sound,Snowshoe Kit,Snow,Kitsap Forge,3,179.00,76.00,537.00,309.00,1007,Y
7438,2025-11-03,Boise,Inland,Vertex Climbing Harness,Climbing,Kitsap Forge,1,105.00,43.00,105.00,62.00,,N
7439,2025-11-03,Spokane,Inland,Alpaca Base Layer,Apparel,Andes Alpaca Co-op,2,78.00,29.00,156.00,98.00,1034,Y
7440,2025-11-03,Portland Pearl,Willamette,Nimbus 20F Sleeping Bag,Camping,Olympic Down Works,1,259.00,104.00,259.00,155.00,1039,Y
7441,2025-11-03,Bellingham,North Cascades,Titanium Cook Set,Camping,Sanko Technical,2,97.75,47.00,195.50,101.50,1022,Y
7442,2025-11-03,Boise,Inland,Titanium Cook Set,Camping,Sanko Technical,2,115.00,47.00,230.00,136.00,1034,Y
7443,2025-11-04,Bellevue,Puget Sound,Alpaca Base Layer,Apparel,Andes Alpaca Co-op,3,78.00,29.00,234.00,147.00,1023,Y
7444,2025-11-04,Eugene,Willamette,Ski Skins,Snow,Nordvik Outdoor,3,199.00,84.00,597.00,345.00,1011,Y
7445,2025-11-04,Seattle Flagship,Puget Sound,Headlamp 400,Camping,Sanko Technical,1,44.00,16.00,44.00,28.00,1013,Y
7446,2025-11-04,Eugene,Willamette,Down Sweater,Apparel,Olympic Down Works,2,185.00,74.00,370.00,222.00,1001,Y
7447,2025-11-04,Portland Pearl,Willamette,Alpine 45L Pack,Camping,Olympic Down Works,1,189.00,78.00,189.00,111.00,1021,Y
7448,2025-11-04,Spokane,Inland,Snowshoe Kit,Snow,Kitsap Forge,3,179.00,76.00,537.00,309.00,1038,Y
7449,2025-11-05,Bellevue,Puget Sound,Backcountry Boot,Footwear,Fraser Valley Rubber,1,186.15,88.00,186.15,98.15,1059,Y
7450,2025-11-05,Portland Pearl,Willamette,Headlamp 400,Camping,Sanko Technical,2,44.00,16.00,88.00,56.00,,N
7451,2025-11-05,Seattle Flagship,Puget Sound,Down Sweater,Apparel,Olympic Down Works,1,185.00,74.00,185.00,111.00,1051,Y
7452,2025-11-05,Boise,Inland,Dynamic Rope 60m,Climbing,Nordvik Outdoor,1,239.00,98.00,239.00,141.00,1042,Y
7453,2025-11-05,Boise,Inland,Summit Shell Jacket,Apparel,Cascade Textiles,1,299.00,121.00,299.00,178.00,1031,Y
7454,2025-11-05,Tacoma,Puget Sound,Alpaca Base Layer,Apparel,Andes Alpaca Co-op,2,78.00,29.00,156.00,98.00,1003,Y
7455,2025-11-05,Eugene,Willamette,Headlamp 400,Camping,Sanko Technical,1,44.00,16.00,44.00,28.00,1027,Y
7456,2025-11-06,Bellevue,Puget Sound,Snowshoe Kit,Snow,Kitsap Forge,2,152.15,76.00,304.30,152.30,1029,Y
7457,2025-11-06,Tacoma,Puget Sound,Paddle Carbon,Water,Sanko Technical,1,279.00,112.00,279.00,167.00,,N
7458,2025-11-06,Portland Pearl,Willamette,Down Sweater,Apparel,Olympic Down Works,3,185.00,74.00,555.00,333.00,1018,Y
7459,2025-11-07,Bellevue,Puget Sound,Cascade Camp Stove,Camping,Kitsap Forge,1,84.00,34.00,84.00,50.00,1059,Y
7460,2025-11-07,Seattle Flagship,Puget Sound,Ski Skins,Snow,Nordvik Outdoor,1,199.00,84.00,199.00,115.00,1001,Y
7461,2025-11-07,Portland Pearl,Willamette,Fleece Quarter-Zip,Apparel,Cascade Textiles,1,79.00,31.00,79.00,48.00,1019,Y
7462,2025-11-07,Bellingham,North Cascades,Nimbus 0F Sleeping Bag,Camping,Olympic Down Works,1,339.00,138.00,339.00,201.00,1053,Y
7463,2025-11-07,Boise,Inland,Ski Skins,Snow,Nordvik Outdoor,1,199.00,84.00,199.00,115.00,1004,Y
7464,2025-11-07,Spokane,Inland,Titanium Cook Set,Camping,Sanko Technical,2,115.00,47.00,230.00,136.00,1022,Y
7465,2025-11-07,Spokane,Inland,Backcountry Boot,Footwear,Fraser Valley Rubber,1,219.00,88.00,219.00,131.00,1060,Y
7466,2025-11-08,Seattle Flagship,Puget Sound,Insulated Camp Bootie,Footwear,Andes Alpaca Co-op,1,59.00,22.00,59.00,37.00,1034,Y
7467,2025-11-08,Bellingham,North Cascades,PFD Vest,Water,Kitsap Forge,2,80.75,38.00,161.50,85.50,1042,Y
7468,2025-11-08,Portland Pearl,Willamette,Alpaca Base Layer,Apparel,Andes Alpaca Co-op,1,78.00,29.00,78.00,49.00,1033,Y
7469,2025-11-08,Bellevue,Puget Sound,Down Sweater,Apparel,Olympic Down Works,2,185.00,74.00,370.00,222.00,1037,Y
7470,2025-11-08,Portland Pearl,Willamette,Summit Shell Jacket,Apparel,Cascade Textiles,1,299.00,121.00,299.00,178.00,1052,Y
7471,2025-11-08,Bellevue,Puget Sound,Quickdraw Set of 6,Climbing,Nordvik Outdoor,1,155.00,62.00,155.00,93.00,1010,Y
7472,2025-11-08,Bellevue,Puget Sound,Fleece Quarter-Zip,Apparel,Cascade Textiles,2,79.00,31.00,158.00,96.00,1002,Y
7473,2025-11-08,Bellingham,North Cascades,Fleece Quarter-Zip,Apparel,Cascade Textiles,1,79.00,31.00,79.00,48.00,1038,Y
7474,2025-11-09,Eugene,Willamette,Vertex Climbing Harness,Climbing,Kitsap Forge,3,105.00,43.00,315.00,186.00,1027,Y
7475,2025-11-09,Seattle Flagship,Puget Sound,Avalanche Beacon,Snow,Nordvik Outdoor,1,399.00,178.00,399.00,221.00,1055,Y
7476,2025-11-09,Seattle Flagship,Puget Sound,Nimbus 0F Sleeping Bag,Camping,Olympic Down Works,1,339.00,138.00,339.00,201.00,1039,Y
7477,2025-11-09,Boise,Inland,Ridgeline 2P Tent,Camping,Cascade Textiles,1,349.00,142.00,349.00,207.00,1007,Y
7478,2025-11-09,Bellevue,Puget Sound,Titanium Cook Set,Camping,Sanko Technical,1,115.00,47.00,115.00,68.00,1039,Y
7479,2025-11-09,Tacoma,Puget Sound,Fleece Quarter-Zip,Apparel,Cascade Textiles,2,79.00,31.00,158.00,96.00,1007,Y
7480,2025-11-10,Bellingham,North Cascades,Snowshoe Kit,Snow,Kitsap Forge,1,179.00,76.00,179.00,103.00,,N
7481,2025-11-10,Spokane,Inland,Alpaca Base Layer,Apparel,Andes Alpaca Co-op,2,78.00,29.00,156.00,98.00,1013,Y
7482,2025-11-10,Eugene,Willamette,Insulated Camp Bootie,Footwear,Andes Alpaca Co-op,1,59.00,22.00,59.00,37.00,1018,Y
7483,2025-11-10,Bellingham,North Cascades,Insulated Camp Bootie,Footwear,Andes Alpaca Co-op,2,59.00,22.00,118.00,74.00,1014,Y
7484,2025-11-10,Seattle Flagship,Puget Sound,Snowshoe Kit,Snow,Kitsap Forge,1,179.00,76.00,179.00,103.00,1056,Y
7485,2025-11-10,Tacoma,Puget Sound,Down Sweater,Apparel,Olympic Down Works,1,185.00,74.00,185.00,111.00,1007,Y
7486,2025-11-10,Bellingham,North Cascades,Avalanche Beacon,Snow,Nordvik Outdoor,1,399.00,178.00,399.00,221.00,1002,Y
7487,2025-11-10,Spokane,Inland,Summit Shell Jacket,Apparel,Cascade Textiles,1,254.15,121.00,254.15,133.15,1020,Y
7488,2025-11-11,Bellevue,Puget Sound,Down Sweater,Apparel,Olympic Down Works,2,185.00,74.00,370.00,222.00,1029,Y
7489,2025-11-11,Seattle Flagship,Puget Sound,Chalk Bag,Climbing,Kitsap Forge,1,26.00,9.00,26.00,17.00,1038,Y
7490,2025-11-11,Eugene,Willamette,Avalanche Beacon,Snow,Nordvik Outdoor,1,399.00,178.00,399.00,221.00,1003,Y
7491,2025-11-11,Bellevue,Puget Sound,Headlamp 400,Camping,Sanko Technical,3,44.00,16.00,132.00,84.00,1054,Y
7492,2025-11-11,Bellingham,North Cascades,Insulated Camp Bootie,Footwear,Andes Alpaca Co-op,1,50.15,22.00,50.15,28.15,,N
7493,2025-11-11,Bellingham,North Cascades,Fleece Quarter-Zip,Apparel,Cascade Textiles,2,79.00,31.00,158.00,96.00,,N
7494,2025-11-11,Bellingham,North Cascades,Quickdraw Set of 6,Climbing,Nordvik Outdoor,1,155.00,62.00,155.00,93.00,,N
7495,2025-11-12,Tacoma,Puget Sound,Titanium Cook Set,Camping,Sanko Technical,1,115.00,47.00,115.00,68.00,,N
7496,2025-11-12,Portland Pearl,Willamette,Ski Skins,Snow,Nordvik Outdoor,2,199.00,84.00,398.00,230.00,1058,Y
7497,2025-11-12,Tacoma,Puget Sound,Ski Skins,Snow,Nordvik Outdoor,2,199.00,84.00,398.00,230.00,1042,Y
7498,2025-11-12,Seattle Flagship,Puget Sound,Sun Hoody,Apparel,Cascade Textiles,2,62.00,24.00,124.00,76.00,1060,Y
7499,2025-11-12,Portland Pearl,Willamette,Dynamic Rope 60m,Climbing,Nordvik Outdoor,1,239.00,98.00,239.00,141.00,1028,Y
7500,2025-11-12,Portland Pearl,Willamette,Vertex Climbing Harness,Climbing,Kitsap Forge,1,105.00,43.00,105.00,62.00,1060,Y
7501,2025-11-12,Bellingham,North Cascades,Alpine 45L Pack,Camping,Olympic Down Works,3,189.00,78.00,567.00,333.00,1053,Y
7502,2025-11-12,Bellingham,North Cascades,Down Sweater,Apparel,Olympic Down Works,2,185.00,74.00,370.00,222.00,1034,Y
7503,2025-11-12,Bellevue,Puget Sound,Summit Shell Jacket,Apparel,Cascade Textiles,1,299.00,121.00,299.00,178.00,1039,Y
7504,2025-11-12,Eugene,Willamette,Alpaca Base Layer,Apparel,Andes Alpaca Co-op,1,78.00,29.00,78.00,49.00,1022,Y
7505,2025-11-12,Spokane,Inland,Touring Ski Package,Snow,Nordvik Outdoor,1,949.00,412.00,949.00,537.00,1003,Y
7506,2025-11-12,Bellingham,North Cascades,Down Sweater,Apparel,Olympic Down Works,2,157.25,74.00,314.50,166.50,,N
7507,2025-11-13,Bellingham,North Cascades,Ski Skins,Snow,Nordvik Outdoor,2,199.00,84.00,398.00,230.00,,N
7508,2025-11-13,Eugene,Willamette,Avalanche Beacon,Snow,Nordvik Outdoor,1,399.00,178.00,399.00,221.00,1016,Y
7509,2025-11-13,Bellingham,North Cascades,Stormbreak Rain Jacket,Apparel,Cascade Textiles,2,169.00,68.00,338.00,202.00,,N
7510,2025-11-14,Eugene,Willamette,Avalanche Beacon,Snow,Nordvik Outdoor,1,399.00,178.00,399.00,221.00,1032,Y
7511,2025-11-14,Bellingham,North Cascades,Inflatable Kayak,Water,Fraser Valley Rubber,1,699.00,289.00,699.00,410.00,1029,Y
7512,2025-11-14,Seattle Flagship,Puget Sound,Nimbus 0F Sleeping Bag,Camping,Olympic Down Works,1,339.00,138.00,339.00,201.00,,N
7513,2025-11-14,Tacoma,Puget Sound,Alpaca Base Layer,Apparel,Andes Alpaca Co-op,1,78.00,29.00,78.00,49.00,1013,Y
7514,2025-11-14,Portland Pearl,Willamette,Sun Hoody,Apparel,Cascade Textiles,2,62.00,24.00,124.00,76.00,1033,Y
7515,2025-11-14,Tacoma,Puget Sound,Snowshoe Kit,Snow,Kitsap Forge,2,179.00,76.00,358.00,206.00,1027,Y
7516,2025-11-14,Spokane,Inland,Trailhead Sleeping Pad,Camping,Sanko Technical,3,99.00,41.00,297.00,174.00,1031,Y
7517,2025-11-14,Seattle Flagship,Puget Sound,Insulated Camp Bootie,Footwear,Andes Alpaca Co-op,2,50.15,22.00,100.30,56.30,1055,Y
7518,2025-11-14,Spokane,Inland,Sun Hoody,Apparel,Cascade Textiles,2,62.00,24.00,124.00,76.00,1060,Y
7519,2025-11-14,Boise,Inland,Dry Bag 30L,Water,Fraser Valley Rubber,3,42.00,17.00,126.00,75.00,1052,Y
7520,2025-11-15,Portland Pearl,Willamette,Fleece Quarter-Zip,Apparel,Cascade Textiles,1,79.00,31.00,79.00,48.00,1056,Y
7521,2025-11-15,Seattle Flagship,Puget Sound,Avalanche Beacon,Snow,Nordvik Outdoor,1,399.00,178.00,399.00,221.00,1010,Y
7522,2025-11-15,Seattle Flagship,Puget Sound,Headlamp 400,Camping,Sanko Technical,2,44.00,16.00,88.00,56.00,1034,Y
7523,2025-11-15,Portland Pearl,Willamette,Alpaca Base Layer,Apparel,Andes Alpaca Co-op,2,78.00,29.00,156.00,98.00,1013,Y
7524,2025-11-15,Tacoma,Puget Sound,Down Sweater,Apparel,Olympic Down Works,1,185.00,74.00,185.00,111.00,1005,Y
7525,2025-11-15,Boise,Inland,Chalk Bag,Climbing,Kitsap Forge,2,26.00,9.00,52.00,34.00,1003,Y
7526,2025-11-16,Tacoma,Puget Sound,Down Sweater,Apparel,Olympic Down Works,1,185.00,74.00,185.00,111.00,1053,Y
7527,2025-11-16,Seattle Flagship,Puget Sound,Alpine 45L Pack,Camping,Olympic Down Works,2,189.00,78.00,378.00,222.00,1002,Y
7528,2025-11-16,Portland Pearl,Willamette,Dynamic Rope 60m,Climbing,Nordvik Outdoor,1,239.00,98.00,239.00,141.00,1031,Y
7529,2025-11-16,Bellingham,North Cascades,Down Sweater,Apparel,Olympic Down Works,2,185.00,74.00,370.00,222.00,1042,Y
7530,2025-11-16,Bellingham,North Cascades,Dynamic Rope 60m,Climbing,Nordvik Outdoor,1,239.00,98.00,239.00,141.00,,N
7531,2025-11-16,Portland Pearl,Willamette,Backcountry Boot,Footwear,Fraser Valley Rubber,1,186.15,88.00,186.15,98.15,1021,Y
7532,2025-11-17,Spokane,Inland,Avalanche Beacon,Snow,Nordvik Outdoor,1,399.00,178.00,399.00,221.00,1051,Y
7533,2025-11-17,Spokane,Inland,Trail Convertible Pant,Apparel,Cascade Textiles,2,75.65,36.00,151.30,79.30,1034,Y
7534,2025-11-17,Bellingham,North Cascades,Nimbus 0F Sleeping Bag,Camping,Olympic Down Works,1,339.00,138.00,339.00,201.00,,N
7535,2025-11-17,Spokane,Inland,Nimbus 0F Sleeping Bag,Camping,Olympic Down Works,1,339.00,138.00,339.00,201.00,1001,Y
7536,2025-11-17,Seattle Flagship,Puget Sound,Merino Hiking Socks,Apparel,Andes Alpaca Co-op,3,24.00,8.50,72.00,46.50,1004,Y
7537,2025-11-17,Bellingham,North Cascades,Alpine 45L Pack,Camping,Olympic Down Works,3,189.00,78.00,567.00,333.00,1016,Y
7538,2025-11-17,Bellingham,North Cascades,Backcountry Boot,Footwear,Fraser Valley Rubber,1,219.00,88.00,219.00,131.00,,N
7539,2025-11-18,Tacoma,Puget Sound,Chalk Bag,Climbing,Kitsap Forge,3,26.00,9.00,78.00,51.00,1046,Y
7540,2025-11-18,Seattle Flagship,Puget Sound,Touring Ski Package,Snow,Nordvik Outdoor,1,949.00,412.00,949.00,537.00,1040,Y
7541,2025-11-18,Tacoma,Puget Sound,Quickdraw Set of 6,Climbing,Nordvik Outdoor,1,155.00,62.00,155.00,93.00,1047,Y
7542,2025-11-18,Bellingham,North Cascades,Backcountry Boot,Footwear,Fraser Valley Rubber,1,219.00,88.00,219.00,131.00,1060,Y
7543,2025-11-18,Seattle Flagship,Puget Sound,Nimbus 0F Sleeping Bag,Camping,Olympic Down Works,1,339.00,138.00,339.00,201.00,1023,Y
7544,2025-11-18,Bellevue,Puget Sound,Insulated Camp Bootie,Footwear,Andes Alpaca Co-op,1,50.15,22.00,50.15,28.15,1021,Y
7545,2025-11-18,Portland Pearl,Willamette,Fleece Quarter-Zip,Apparel,Cascade Textiles,1,79.00,31.00,79.00,48.00,1021,Y
7546,2025-11-18,Boise,Inland,Belay Device,Climbing,Kitsap Forge,2,49.00,19.00,98.00,60.00,1046,Y
7547,2025-11-19,Bellevue,Puget Sound,Touring Ski Package,Snow,Nordvik Outdoor,1,949.00,412.00,949.00,537.00,1038,Y
7548,2025-11-19,Boise,Inland,Headlamp 400,Camping,Sanko Technical,1,44.00,16.00,44.00,28.00,1046,Y
7549,2025-11-19,Portland Pearl,Willamette,Alpaca Base Layer,Apparel,Andes Alpaca Co-op,1,78.00,29.00,78.00,49.00,1035,Y
7550,2025-11-19,Eugene,Willamette,Touring Ski Package,Snow,Nordvik Outdoor,1,949.00,412.00,949.00,537.00,1032,Y
7551,2025-11-19,Boise,Inland,Merino Hiking Socks,Apparel,Andes Alpaca Co-op,1,24.00,8.50,24.00,15.50,1005,Y
7552,2025-11-19,Tacoma,Puget Sound,Fleece Quarter-Zip,Apparel,Cascade Textiles,1,79.00,31.00,79.00,48.00,1042,Y
7553,2025-11-19,Spokane,Inland,Ridgeline 3P Tent,Camping,Cascade Textiles,1,419.00,168.00,419.00,251.00,1060,Y
7554,2025-11-19,Tacoma,Puget Sound,Touring Ski Package,Snow,Nordvik Outdoor,1,949.00,412.00,949.00,537.00,1046,Y
7555,2025-11-19,Tacoma,Puget Sound,Vertex Climbing Harness,Climbing,Kitsap Forge,1,105.00,43.00,105.00,62.00,1051,Y
7556,2025-11-19,Seattle Flagship,Puget Sound,Quickdraw Set of 6,Climbing,Nordvik Outdoor,2,155.00,62.00,310.00,186.00,1012,Y
7557,2025-11-19,Bellevue,Puget Sound,Down Sweater,Apparel,Olympic Down Works,1,185.00,74.00,185.00,111.00,,N
7558,2025-11-19,Spokane,Inland,Snowshoe Kit,Snow,Kitsap Forge,3,179.00,76.00,537.00,309.00,1029,Y
7559,2025-11-19,Boise,Inland,Nimbus 20F Sleeping Bag,Camping,Olympic Down Works,1,259.00,104.00,259.00,155.00,1015,Y
7560,2025-11-19,Seattle Flagship,Puget Sound,Summit Shell Jacket,Apparel,Cascade Textiles,1,299.00,121.00,299.00,178.00,1038,Y
7561,2025-11-20,Spokane,Inland,Alpaca Base Layer,Apparel,Andes Alpaca Co-op,2,78.00,29.00,156.00,98.00,1037,Y
7562,2025-11-20,Boise,Inland,Cascade Camp Stove,Camping,Kitsap Forge,1,71.40,34.00,71.40,37.40,1014,Y
7563,2025-11-20,Boise,Inland,Ski Skins,Snow,Nordvik Outdoor,1,199.00,84.00,199.00,115.00,1004,Y
7564,2025-11-20,Bellevue,Puget Sound,Avalanche Beacon,Snow,Nordvik Outdoor,1,399.00,178.00,399.00,221.00,1042,Y
7565,2025-11-20,Bellingham,North Cascades,Alpaca Base Layer,Apparel,Andes Alpaca Co-op,3,78.00,29.00,234.00,147.00,,N
7566,2025-11-20,Seattle Flagship,Puget Sound,Fleece Quarter-Zip,Apparel,Cascade Textiles,2,79.00,31.00,158.00,96.00,1023,Y
7567,2025-11-20,Portland Pearl,Willamette,Summit Shell Jacket,Apparel,Cascade Textiles,1,299.00,121.00,299.00,178.00,1006,Y
7568,2025-11-20,Spokane,Inland,Avalanche Beacon,Snow,Nordvik Outdoor,1,399.00,178.00,399.00,221.00,1011,Y
7569,2025-11-20,Spokane,Inland,Fleece Quarter-Zip,Apparel,Cascade Textiles,2,79.00,31.00,158.00,96.00,1006,Y
7570,2025-11-21,Tacoma,Puget Sound,Belay Device,Climbing,Kitsap Forge,1,49.00,19.00,49.00,30.00,1051,Y
7571,2025-11-21,Portland Pearl,Willamette,Cascade Camp Stove,Camping,Kitsap Forge,2,84.00,34.00,168.00,100.00,1047,Y
7572,2025-11-21,Portland Pearl,Willamette,Backcountry Boot,Footwear,Fraser Valley Rubber,1,219.00,88.00,219.00,131.00,1035,Y
7573,2025-11-22,Boise,Inland,Dynamic Rope 60m,Climbing,Nordvik Outdoor,1,239.00,98.00,239.00,141.00,1051,Y
7574,2025-11-22,Eugene,Willamette,Belay Device,Climbing,Kitsap Forge,1,49.00,19.00,49.00,30.00,1010,Y
7575,2025-11-22,Tacoma,Puget Sound,Ski Skins,Snow,Nordvik Outdoor,1,199.00,84.00,199.00,115.00,1034,Y
7576,2025-11-22,Bellingham,North Cascades,Titanium Cook Set,Camping,Sanko Technical,2,115.00,47.00,230.00,136.00,,N
7577,2025-11-22,Eugene,Willamette,Stormbreak Rain Jacket,Apparel,Cascade Textiles,1,169.00,68.00,169.00,101.00,1005,Y
7578,2025-11-22,Bellevue,Puget Sound,Nimbus 0F Sleeping Bag,Camping,Olympic Down Works,1,339.00,138.00,339.00,201.00,1044,Y
7579,2025-11-22,Spokane,Inland,Down Sweater,Apparel,Olympic Down Works,2,185.00,74.00,370.00,222.00,1026,Y
